chrom	window_start	window_end	n_variants	mean_2pq	cMperMb	post_L1Mb	post_L2Mb	post_L3Mb	post_L5Mb	post_L7Mb	post_L10Mb	post_L15Mb	L_for_post_0.5_Mb	L_for_post_0.9_Mb	L_for_post_0.95_Mb	L_for_post_0.99_Mb
chr3	91000000	92000000	10410	0.02255	0.0048	0.05100	0.05100	0.05100	0.05100	0.05100	0.05100	0.05100	NA	NA	NA	NA
chr3	92000000	93000000	879	0.02162	0.0076	0.05095	0.05095	0.05095	0.05095	0.05095	0.05095	0.05095	NA	NA	NA	NA
chr3	93000000	94000000	3535	0.03272	0.0975	0.05151	0.05151	0.05151	0.05151	0.05211	0.05308	0.05473	NA	NA	NA	NA
chr3	94000000	95000000	9097	0.07817	0.1567	0.05391	0.05391	0.05391	0.05631	0.05909	0.06349	0.07150	NA	NA	NA	NA
chr3	95000000	96000000	11117	0.09220	0.2306	0.05470	0.05470	0.05665	0.06161	0.06697	0.07584	0.09302	NA	NA	NA	NA
chr3	96000000	97000000	10123	0.07928	0.2564	0.05397	0.05408	0.05629	0.06096	0.06599	0.07427	0.09021	NA	NA	NA	NA
chr3	97000000	98000000	7434	0.05833	0.4606	0.05283	0.05543	0.05840	0.06479	0.07184	0.08373	0.10757	NA	NA	NA	NA
chr3	98000000	99000000	11581	0.12211	0.5093	0.05659	0.06410	0.07253	0.09253	0.11735	0.16524	0.27760	22.21	38.77	44.40	NA
chr3	99000000	100000000	9978	0.08990	0.5918	0.05547	0.06161	0.06838	0.08402	0.10285	0.13807	0.21858	26.43	46.13	NA	NA
chr3	100000000	101000000	8447	0.07859	0.5045	0.05397	0.05835	0.06305	0.07354	0.08562	0.10711	0.15346	35.68	NA	NA	NA
chr3	101000000	102000000	8482	0.09829	0.6135	0.05628	0.06342	0.07139	0.09016	0.11326	0.15749	0.26070	23.21	40.52	46.41	NA
chr3	102000000	103000000	9142	0.07537	0.6206	0.05473	0.05998	0.06571	0.07870	0.09402	0.12199	0.18431	30.29	NA	NA	NA
chr3	103000000	104000000	11048	0.09761	0.6702	0.05685	0.06470	0.07355	0.09466	0.12103	0.17226	0.29289	21.40	37.36	42.79	NA
chr3	104000000	105000000	10358	0.10833	0.7689	0.05896	0.06954	0.08185	0.11256	0.15288	0.23447	0.42516	16.71	29.17	33.41	42.77
chr3	105000000	106000000	9451	0.09557	0.9197	0.05943	0.07064	0.08378	0.11685	0.16070	0.24997	0.45638	15.95	27.84	31.88	40.82
chr3	106000000	107000000	9584	0.08933	0.9579	0.05913	0.06992	0.08252	0.11405	0.15559	0.23983	0.43605	16.43	28.69	32.86	42.07
chr3	107000000	108000000	8262	0.08219	0.8400	0.05720	0.06548	0.07487	0.09744	0.12588	0.18158	0.31317	20.45	35.70	40.89	NA
chr3	108000000	109000000	8338	0.09497	0.6766	0.05671	0.06438	0.07301	0.09353	0.11908	0.16853	0.28478	21.82	38.09	43.62	NA
chr3	109000000	110000000	9358	0.09628	0.6015	0.05601	0.06281	0.07037	0.08806	0.10969	0.15077	0.24607	24.19	42.24	48.37	NA
chr3	110000000	111000000	8686	0.09710	0.5864	0.05590	0.06257	0.06998	0.08727	0.10834	0.14824	0.24058	24.60	42.94	49.18	NA
chr3	111000000	112000000	8439	0.09078	0.6715	0.05633	0.06352	0.07156	0.09051	0.11388	0.15865	0.26322	23.05	40.24	46.09	NA
chr3	112000000	113000000	9539	0.10824	0.8230	0.05964	0.07114	0.08465	0.11882	0.16431	0.25714	0.47051	15.63	27.28	31.24	40.00
chr3	113000000	114000000	9054	0.07796	0.9220	0.05750	0.06617	0.07604	0.09993	0.13026	0.19005	0.33152	19.69	34.37	39.36	NA
chr3	114000000	115000000	7276	0.06676	1.1487	0.05799	0.06730	0.07797	0.10407	0.13761	0.20439	0.36229	18.56	32.40	37.11	47.51
chr3	115000000	116000000	7616	0.08498	1.1441	0.06047	0.07310	0.08812	0.12671	0.17888	0.28612	0.52541	14.50	25.31	28.99	37.11
chr3	116000000	117000000	9057	0.09032	1.3207	0.06319	0.07971	0.10009	0.15497	0.23218	0.39034	0.69091	11.78	20.57	23.56	30.16
chr3	117000000	118000000	9120	0.09309	1.0063	0.06010	0.07222	0.08656	0.12313	0.17225	0.27293	0.50087	14.98	26.15	29.95	38.35
chr3	118000000	119000000	8620	0.09622	0.9239	0.05955	0.07093	0.08428	0.11798	0.16277	0.25409	0.46452	15.76	27.51	31.51	40.34
chr3	119000000	120000000	9253	0.08694	0.6467	0.05579	0.06232	0.06956	0.08641	0.10689	0.14554	0.23472	25.05	43.72	NA	NA
chr3	120000000	121000000	8412	0.09451	0.5464	0.05531	0.06126	0.06780	0.08287	0.10092	0.13452	0.21096	27.16	47.41	NA	NA
chr3	121000000	122000000	7750	0.10551	0.7172	0.05806	0.06745	0.07823	0.10464	0.13862	0.20636	0.36649	18.42	32.16	36.83	47.15
chr3	122000000	123000000	8017	0.09443	0.9779	0.05995	0.07186	0.08592	0.12169	0.16959	0.26765	0.49083	15.19	26.52	30.37	38.88
chr3	123000000	124000000	8530	0.08035	1.2116	0.06046	0.07307	0.08806	0.12658	0.17864	0.28563	0.52452	14.52	25.34	29.02	37.16
chr3	124000000	125000000	8578	0.11083	1.1113	0.06384	0.08134	0.10311	0.16233	0.24623	0.41688	0.72508	11.29	19.70	22.56	28.89
chr3	125000000	126000000	12037	0.09305	1.0151	0.06019	0.07244	0.08694	0.12401	0.17387	0.27616	0.50696	14.86	25.94	29.71	38.03
chr3	126000000	127000000	9519	0.10004	1.3097	0.06475	0.08361	0.10735	0.17280	0.26625	0.45377	0.76764	10.67	18.63	21.34	27.31
chr3	127000000	128000000	9395	0.07791	1.1430	0.05947	0.07073	0.08393	0.11719	0.16132	0.25122	0.45885	15.89	27.74	31.77	40.67
chr3	128000000	129000000	8802	0.08493	0.9242	0.05828	0.06797	0.07913	0.10658	0.14209	0.21317	0.38091	17.96	31.35	35.91	45.97
chr3	129000000	130000000	8353	0.06374	0.5472	0.05344	0.05720	0.06122	0.07004	0.08004	0.09747	0.13410	40.88	NA	NA	NA
chr3	130000000	131000000	10166	0.08166	0.7035	0.05591	0.06258	0.06999	0.08729	0.10838	0.14832	0.24074	24.58	42.92	49.15	NA
chr3	131000000	132000000	9013	0.09285	0.8872	0.05877	0.06910	0.08108	0.11087	0.14981	0.22839	0.41268	17.04	29.75	34.07	43.62
chr3	132000000	133000000	9532	0.10223	1.2028	0.06375	0.08110	0.10265	0.16121	0.24409	0.41287	0.72012	11.36	19.83	22.71	29.07
chr3	133000000	134000000	9867	0.09317	1.2533	0.06290	0.07899	0.09876	0.15177	0.22609	0.37868	0.67491	12.02	20.98	24.03	30.77
chr3	134000000	135000000	8997	0.09165	1.2299	0.06239	0.07774	0.09647	0.14627	0.21563	0.35848	0.64571	12.46	21.75	24.91	31.90
chr3	135000000	136000000	8433	0.07479	0.7096	0.05541	0.06147	0.06815	0.08357	0.10210	0.13668	0.21559	26.71	46.62	NA	NA
chr3	136000000	137000000	7018	0.06408	0.5667	0.05359	0.05752	0.06173	0.07102	0.08158	0.10012	0.13936	39.26	NA	NA	NA
chr3	137000000	138000000	8280	0.09913	0.4396	0.05510	0.05936	0.06470	0.07674	0.09079	0.11623	0.17225	32.10	NA	NA	NA
chr3	138000000	139000000	8062	0.06364	0.6817	0.05433	0.05913	0.06432	0.07599	0.08957	0.11406	0.16775	32.87	NA	NA	NA
chr3	139000000	140000000	8517	0.09000	0.8009	0.05758	0.06634	0.07634	0.10056	0.13137	0.19221	0.33618	19.50	34.05	38.99	49.92
chr3	140000000	141000000	9323	0.08184	1.1474	0.06006	0.07212	0.08638	0.12274	0.17152	0.27148	0.49812	15.04	26.25	30.07	38.49
chr3	141000000	142000000	8908	0.08136	1.0660	0.05922	0.07014	0.08290	0.11489	0.15712	0.24287	0.44218	16.28	28.43	32.56	41.68
chr3	142000000	143000000	7916	0.07623	1.3520	0.06111	0.07463	0.09086	0.13304	0.19069	0.30953	0.56702	13.74	23.99	27.47	35.17
chr3	143000000	144000000	9445	0.09476	1.0332	0.06061	0.07344	0.08873	0.12810	0.18147	0.29125	0.53476	14.32	25.00	28.64	36.66
chr3	144000000	145000000	8577	0.08266	1.1392	0.06009	0.07221	0.08653	0.12307	0.17214	0.27272	0.50048	14.99	26.17	29.97	38.37
chr3	145000000	146000000	10636	0.10554	0.7604	0.05859	0.06868	0.08036	0.10927	0.14691	0.22268	0.40083	17.37	30.32	34.73	44.46
chr3	146000000	147000000	9537	0.09793	1.0463	0.06118	0.07481	0.09118	0.13377	0.19207	0.31226	0.57171	13.66	23.85	27.31	34.97
chr3	147000000	148000000	8072	0.07642	1.2274	0.06002	0.07202	0.08620	0.12233	0.17076	0.26997	0.49527	15.10	26.36	30.18	38.64
chr3	148000000	149000000	9567	0.08406	1.4765	0.06374	0.08107	0.10261	0.16111	0.24389	0.41250	0.71966	11.36	19.84	22.72	29.09
chr3	149000000	150000000	8627	0.08657	1.6241	0.06585	0.08642	0.11264	0.18606	0.29160	0.49869	0.81234	10.02	17.49	20.03	25.64
chr3	150000000	151000000	8206	0.09239	1.4260	0.06477	0.08367	0.10745	0.17306	0.26675	0.45468	0.76862	10.66	18.61	21.31	27.28
chr3	151000000	152000000	8972	0.09828	1.1304	0.06224	0.07737	0.09580	0.14468	0.21262	0.35262	0.63689	12.60	21.99	25.19	32.24
chr3	152000000	153000000	8418	0.08771	0.8396	0.05774	0.06672	0.07699	0.10195	0.13383	0.19701	0.34651	19.12	33.37	38.22	48.93
chr3	153000000	154000000	9983	0.09738	0.6827	0.05697	0.06497	0.07401	0.09561	0.12270	0.17546	0.29986	21.06	36.77	42.11	NA
chr3	154000000	155000000	8920	0.06765	0.7670	0.05525	0.06114	0.06761	0.08248	0.10027	0.13332	0.20839	27.42	47.87	NA	NA
chr3	155000000	156000000	9243	0.07944	0.6447	0.05522	0.06106	0.06747	0.08220	0.09981	0.13249	0.20661	27.61	48.19	NA	NA
chr3	156000000	157000000	8237	0.06721	0.7457	0.05506	0.06072	0.06691	0.08109	0.09797	0.12912	0.19943	28.39	49.57	NA	NA
chr3	157000000	158000000	8764	0.09852	0.5474	0.05557	0.06184	0.06877	0.08481	0.10418	0.14052	0.22387	25.95	45.30	NA	NA
chr3	158000000	159000000	8270	0.11526	0.5579	0.05680	0.06458	0.07334	0.09421	0.12026	0.17079	0.28969	21.56	37.65	43.11	NA
chr3	159000000	160000000	8682	0.07740	0.5121	0.05397	0.05834	0.06304	0.07352	0.08558	0.10704	0.15332	35.71	NA	NA	NA
chr3	160000000	161000000	8307	0.07157	0.5508	0.05393	0.05826	0.06292	0.07328	0.08520	0.10638	0.15197	36.01	NA	NA	NA
chr3	161000000	162000000	8915	0.10317	0.3880	0.05533	0.05856	0.06339	0.07420	0.08667	0.10895	0.15722	34.87	NA	NA	NA
chr3	162000000	163000000	8836	0.13557	0.3070	0.05729	0.05911	0.06428	0.07592	0.08947	0.11387	0.16736	32.93	NA	NA	NA
chr3	163000000	164000000	8376	0.12527	0.2545	0.05665	0.05678	0.06054	0.06876	0.07802	0.09404	0.12733	43.26	NA	NA	NA
chr3	164000000	165000000	8673	0.11540	0.3124	0.05605	0.05769	0.06200	0.07153	0.08240	0.10153	0.14218	38.46	NA	NA	NA
chr3	165000000	166000000	8752	0.07900	0.3156	0.05396	0.05507	0.05783	0.06376	0.07025	0.08113	0.10272	NA	NA	NA	NA
chr3	166000000	167000000	9750	0.09668	0.4205	0.05495	0.05867	0.06357	0.07455	0.08724	0.10995	0.15927	34.45	NA	NA	NA
chr3	167000000	168000000	8089	0.08008	0.6630	0.05542	0.06151	0.06822	0.08370	0.10232	0.13709	0.21648	26.62	46.48	NA	NA
chr3	168000000	169000000	8031	0.07571	0.8920	0.05700	0.06504	0.07412	0.09586	0.12312	0.17627	0.30164	20.98	36.62	41.94	NA
chr3	169000000	170000000	8314	0.08242	0.9426	0.05818	0.06773	0.07871	0.10568	0.14048	0.21001	0.37424	18.17	31.72	36.33	46.51
chr3	170000000	171000000	8815	0.07727	1.1891	0.05980	0.07150	0.08528	0.12024	0.16692	0.26234	0.48062	15.41	26.89	30.80	39.43
chr3	171000000	172000000	8628	0.09405	1.6188	0.06744	0.09056	0.12057	0.20629	0.33007	0.56254	0.86418	9.21	16.08	18.42	23.58
chr3	172000000	173000000	8636	0.09541	2.0430	0.07333	0.10651	0.15223	0.28951	0.48044	0.75968	0.96082	7.19	12.55	14.38	18.41
chr3	173000000	174000000	8542	0.07262	1.7536	0.06404	0.08184	0.10403	0.16460	0.25056	0.42497	0.73489	11.14	19.45	22.28	28.52
chr3	174000000	175000000	9325	0.09506	1.7393	0.06921	0.09522	0.12966	0.22987	0.37423	0.62909	0.90600	8.48	14.80	16.95	21.70
chr3	175000000	176000000	10957	0.09442	1.4603	0.06557	0.08572	0.11131	0.18272	0.28522	0.48758	0.80197	10.17	17.76	20.34	26.03
chr3	176000000	177000000	9483	0.09664	1.5724	0.06744	0.09053	0.12052	0.20616	0.32983	0.56217	0.86391	9.22	16.09	18.43	23.59
chr3	177000000	178000000	9213	0.09105	1.1013	0.06087	0.07406	0.08984	0.13067	0.18625	0.30074	0.55171	14.01	24.46	28.02	35.87
chr3	178000000	179000000	8625	0.08923	1.0465	0.06004	0.07208	0.08631	0.12257	0.17120	0.27086	0.49695	15.06	26.29	30.11	38.55
chr3	179000000	180000000	8245	0.09044	0.7427	0.05702	0.06508	0.07419	0.09601	0.12338	0.17677	0.30273	20.93	36.53	41.84	NA
chr3	180000000	181000000	8200	0.06967	0.8863	0.05634	0.06354	0.07160	0.09060	0.11402	0.15891	0.26380	23.02	40.18	46.02	NA
chr3	181000000	182000000	6940	0.07364	1.0795	0.05835	0.06811	0.07937	0.10710	0.14303	0.21502	0.38481	17.84	31.15	35.67	45.67
chr3	182000000	183000000	7439	0.07291	1.3303	0.06037	0.07286	0.08769	0.12573	0.17706	0.28249	0.51875	14.63	25.54	29.25	37.44
chr3	183000000	184000000	9384	0.08903	1.6233	0.06638	0.08779	0.11525	0.19267	0.30421	0.52020	0.83125	9.73	16.99	19.46	24.91
chr3	184000000	185000000	8620	0.09146	1.3856	0.06413	0.08205	0.10443	0.16557	0.25242	0.42841	0.73899	11.08	19.35	22.16	28.37
chr3	185000000	186000000	8080	0.08766	2.0878	0.07154	0.10154	0.14221	0.26291	0.43422	0.70778	0.94268	7.69	13.43	15.38	19.69
chr3	186000000	187000000	9435	0.09578	2.0204	0.07313	0.10596	0.15112	0.28655	0.47540	0.75437	0.95916	7.24	12.64	14.48	18.54
chr3	187000000	188000000	9878	0.09010	2.9309	0.08371	0.13711	0.21653	0.45535	0.71663	0.93010	0.99530	5.32	9.29	10.64	13.63
chr3	188000000	189000000	9364	0.08077	2.5066	0.07418	0.10890	0.15712	0.30249	0.50223	0.78169	0.96728	6.98	12.18	13.95	17.86
chr3	189000000	190000000	9354	0.09815	2.6927	0.08393	0.13779	0.21799	0.45890	0.72069	0.93194	0.99550	5.30	9.25	10.59	13.56
chr3	190000000	191000000	11134	0.09663	1.8835	0.07152	0.10149	0.14210	0.26264	0.43374	0.70721	0.94246	7.70	13.44	15.39	19.70
chr3	191000000	192000000	10655	0.11655	2.0092	0.07955	0.12450	0.18962	0.38781	0.63168	0.88425	0.98926	5.92	10.33	11.83	15.14
chr3	192000000	193000000	10295	0.09894	1.9195	0.07267	0.10466	0.14849	0.27958	0.46341	0.74140	0.95492	7.37	12.86	14.73	18.86
chr3	193000000	194000000	9856	0.09137	2.9846	0.08514	0.14154	0.22608	0.47834	0.74216	0.94120	0.99643	5.15	8.99	10.30	13.19
chr3	194000000	195000000	11650	0.10839	2.7247	0.08938	0.15498	0.25523	0.54474	0.80686	0.96461	0.99839	4.71	8.23	9.42	12.06
chr3	195000000	196000000	15527	0.07813	2.6773	0.07510	0.11153	0.16251	0.31681	0.52566	0.80368	0.97308	6.76	11.81	13.52	17.31
chr3	196000000	197000000	11231	0.09562	1.6742	0.06851	0.09336	0.12600	0.22034	0.35649	0.60325	0.89107	8.75	15.28	17.50	22.41
chr3	197000000	198000000	10448	0.06765	1.7145	0.06261	0.07827	0.09745	0.14861	0.22008	0.36710	0.65841	12.27	21.42	24.53	31.40
chr3	198000000	199000000	2037	0.05285	1.7145	0.05951	0.07083	0.08410	0.11758	0.16203	0.25263	0.46164	15.83	27.63	31.64	40.51
chr4	0	1000000	11419	0.06090	1.0537	0.05657	0.06407	0.07249	0.09243	0.11718	0.16491	0.27688	22.25	38.84	44.48	NA
chr4	1000000	2000000	12468	0.07672	0.9879	0.05794	0.06717	0.07775	0.10360	0.13676	0.20273	0.35875	18.68	32.61	37.35	47.82
chr4	2000000	3000000	9874	0.07723	1.6067	0.06368	0.08092	0.10233	0.16043	0.24260	0.41008	0.71662	11.41	19.92	22.81	29.20
chr4	3000000	4000000	14404	0.08434	1.7955	0.06723	0.09000	0.11950	0.20352	0.32484	0.55418	0.85809	9.31	16.26	18.62	23.84
chr4	4000000	5000000	12943	0.10359	2.7162	0.08688	0.14701	0.23791	0.50601	0.77069	0.95232	0.99744	4.96	8.66	9.92	12.69
chr4	5000000	6000000	13837	0.08953	3.5628	0.09296	0.16663	0.28063	0.59758	0.84968	0.97673	0.99916	4.41	7.70	8.81	11.28
chr4	6000000	7000000	12282	0.08539	4.1643	0.09948	0.18853	0.32823	0.68365	0.90529	0.98888	0.99973	3.96	6.92	7.92	10.14
chr4	7000000	8000000	14453	0.10227	4.2103	0.11528	0.24426	0.44498	0.83145	0.96811	0.99785	0.99998	3.24	5.66	6.48	8.30
chr4	8000000	9000000	14003	0.08287	2.5643	0.07567	0.11314	0.16584	0.32563	0.53975	0.81613	0.97608	6.64	11.59	13.28	17.00
chr4	9000000	10000000	15841	0.08026	1.5540	0.06378	0.08118	0.10281	0.16161	0.24485	0.41431	0.72191	11.33	19.78	22.66	29.00
chr4	10000000	11000000	11862	0.10039	0.7265	0.05772	0.06667	0.07690	0.10176	0.13349	0.19634	0.34508	19.17	33.46	38.32	49.06
chr4	11000000	12000000	12175	0.09466	0.8224	0.05826	0.06791	0.07902	0.10635	0.14167	0.21236	0.37919	18.01	31.45	36.02	46.11
chr4	12000000	13000000	11383	0.09461	1.1683	0.06214	0.07713	0.09538	0.14366	0.21069	0.34886	0.63114	12.69	22.15	25.37	32.47
chr4	13000000	14000000	9837	0.06736	1.1688	0.05823	0.06784	0.07890	0.10609	0.14120	0.21143	0.37725	18.07	31.55	36.14	46.26
chr4	14000000	15000000	11234	0.09464	1.3332	0.06408	0.08194	0.10423	0.16508	0.25148	0.42667	0.73692	11.11	19.40	22.22	28.45
chr4	15000000	16000000	8650	0.10240	1.3463	0.06565	0.08591	0.11167	0.18361	0.28692	0.49055	0.80479	10.13	17.68	20.25	25.93
chr4	16000000	17000000	8975	0.09293	1.4551	0.06522	0.08481	0.10960	0.17841	0.27699	0.47306	0.78775	10.38	18.12	20.75	26.57
chr4	17000000	18000000	9444	0.09931	1.3441	0.06505	0.08439	0.10881	0.17644	0.27321	0.46631	0.78088	10.48	18.30	20.95	26.82
chr4	18000000	19000000	9762	0.08505	0.9073	0.05813	0.06762	0.07852	0.10527	0.13974	0.20856	0.37116	18.27	31.89	36.53	46.76
chr4	19000000	20000000	9688	0.08446	0.7270	0.05635	0.06358	0.07165	0.09071	0.11421	0.15929	0.26462	22.97	40.09	45.92	NA
chr4	20000000	21000000	9451	0.08432	0.8413	0.05742	0.06599	0.07574	0.09928	0.12912	0.18784	0.32674	19.88	34.70	39.74	NA
chr4	21000000	22000000	10738	0.09987	1.0546	0.06154	0.07568	0.09273	0.13742	0.19892	0.32578	0.59440	13.28	23.18	26.55	33.99
chr4	22000000	23000000	10099	0.08124	1.0396	0.05895	0.06952	0.08182	0.11249	0.15275	0.23421	0.42462	16.72	29.20	33.44	42.81
chr4	23000000	24000000	9716	0.08847	1.4186	0.06395	0.08160	0.10359	0.16350	0.24847	0.42107	0.73020	11.21	19.57	22.42	28.70
chr4	24000000	25000000	9619	0.08376	1.9923	0.06928	0.09541	0.13003	0.23085	0.37605	0.63167	0.90740	8.45	14.76	16.90	21.63
chr4	25000000	26000000	9982	0.09879	2.0475	0.07444	0.10963	0.15862	0.30648	0.50882	0.78804	0.96902	6.92	12.08	13.83	17.71
chr4	26000000	27000000	8295	0.07094	1.7899	0.06398	0.08169	0.10375	0.16391	0.24925	0.42253	0.73196	11.19	19.53	22.36	28.63
chr4	27000000	28000000	10552	0.09242	1.1690	0.06182	0.07635	0.09396	0.14030	0.20435	0.33645	0.61170	13.00	22.69	25.98	33.26
chr4	28000000	29000000	10104	0.10896	1.0418	0.06262	0.07830	0.09751	0.14874	0.22034	0.36759	0.65912	12.26	21.40	24.51	31.37
chr4	29000000	30000000	9689	0.08565	0.7693	0.05686	0.06472	0.07357	0.09470	0.12111	0.17241	0.29323	21.39	37.33	42.76	NA
chr4	30000000	31000000	9966	0.08489	0.9818	0.05884	0.06927	0.08138	0.11151	0.15097	0.23070	0.41742	16.91	29.53	33.82	43.29
chr4	31000000	32000000	10086	0.09276	1.0212	0.06022	0.07251	0.08707	0.12430	0.17441	0.27723	0.50896	14.82	25.87	29.63	37.93
chr4	32000000	33000000	11515	0.10931	1.0215	0.06239	0.07774	0.09648	0.14630	0.21569	0.35859	0.64588	12.46	21.75	24.91	31.89
chr4	33000000	34000000	8588	0.05716	0.6565	0.05370	0.05777	0.06212	0.07175	0.08275	0.10214	0.14340	38.13	NA	NA	NA
chr4	34000000	35000000	9483	0.08319	0.6106	0.05518	0.06098	0.06735	0.08196	0.09940	0.13174	0.20500	27.78	48.49	NA	NA
chr4	35000000	36000000	11403	0.10054	0.6152	0.05646	0.06382	0.07207	0.09157	0.11569	0.16209	0.27072	22.60	39.46	45.19	NA
chr4	36000000	37000000	9734	0.10768	1.0558	0.06263	0.07833	0.09755	0.14886	0.22055	0.36801	0.65973	12.25	21.38	24.49	31.35
chr4	37000000	38000000	10762	0.11609	1.5271	0.07113	0.10042	0.13995	0.25695	0.42358	0.69479	0.93745	7.82	13.65	15.63	20.01
chr4	38000000	39000000	10215	0.11152	1.4865	0.06947	0.09592	0.13104	0.23348	0.38091	0.63851	0.91105	8.38	14.63	16.76	21.45
chr4	39000000	40000000	8064	0.09601	1.7312	0.06934	0.09557	0.13034	0.23164	0.37751	0.63374	0.90852	8.43	14.72	16.86	21.58
chr4	40000000	41000000	9389	0.10250	1.5056	0.06781	0.09153	0.12244	0.21111	0.33918	0.57688	0.87415	9.05	15.80	18.09	23.16
chr4	41000000	42000000	8539	0.08310	1.6747	0.06563	0.08586	0.11159	0.18340	0.28653	0.48987	0.80415	10.14	17.70	20.27	25.95
chr4	42000000	43000000	9074	0.10717	0.9930	0.06173	0.07613	0.09355	0.13934	0.20253	0.33289	0.60598	13.09	22.85	26.17	33.50
chr4	43000000	44000000	10110	0.09179	0.6071	0.05575	0.06224	0.06942	0.08613	0.10641	0.14464	0.23278	25.20	43.99	NA	NA
chr4	44000000	45000000	9564	0.09604	0.3778	0.05492	0.05766	0.06195	0.07143	0.08224	0.10124	0.14161	38.62	NA	NA	NA
chr4	45000000	46000000	9250	0.07011	0.3485	0.05347	0.05494	0.05763	0.06338	0.06967	0.08019	0.10098	NA	NA	NA	NA
chr4	46000000	47000000	8498	0.08098	0.4025	0.05407	0.05676	0.06051	0.06872	0.07794	0.09392	0.12710	43.35	NA	NA	NA
chr4	47000000	48000000	8211	0.09468	0.3831	0.05484	0.05765	0.06193	0.07140	0.08218	0.10116	0.14143	38.67	NA	NA	NA
chr4	48000000	49000000	6918	0.09523	0.2923	0.05487	0.05576	0.05892	0.06575	0.07332	0.08617	0.11217	NA	NA	NA	NA
chr4	49000000	50000000	10748	0.04191	0.1061	0.05198	0.05198	0.05198	0.05210	0.05301	0.05439	0.05678	NA	NA	NA	NA
chr4	50000000	51000000	771	0.01093	0.0060	0.05043	0.05043	0.05043	0.05043	0.05043	0.05043	0.05043	NA	NA	NA	NA
chr4	51000000	52000000	2524	0.04555	0.1166	0.05216	0.05216	0.05216	0.05255	0.05364	0.05532	0.05823	NA	NA	NA	NA
chr4	52000000	53000000	8902	0.07106	0.4116	0.05352	0.05598	0.05928	0.06642	0.07435	0.08789	0.11545	48.56	NA	NA	NA
chr4	53000000	54000000	9295	0.08861	0.8297	0.05773	0.06670	0.07695	0.10187	0.13370	0.19675	0.34595	19.14	33.41	38.26	48.98
chr4	54000000	55000000	8981	0.08908	1.1447	0.06106	0.07452	0.09066	0.13256	0.18980	0.30777	0.56399	13.79	24.08	27.58	35.31
chr4	55000000	56000000	9253	0.09493	1.5154	0.06635	0.08772	0.11512	0.19235	0.30361	0.51920	0.83040	9.75	17.01	19.49	24.95
chr4	56000000	57000000	9678	0.10875	1.4857	0.06886	0.09430	0.12785	0.22514	0.36546	0.61646	0.89889	8.61	15.04	17.22	22.05
chr4	57000000	58000000	11851	0.09960	1.2055	0.06336	0.08014	0.10087	0.15688	0.23582	0.39727	0.70013	11.65	20.33	23.29	29.81
chr4	58000000	59000000	11355	0.10412	0.7352	0.05815	0.06767	0.07860	0.10544	0.14005	0.20918	0.37247	18.23	31.82	36.44	46.65
chr4	59000000	60000000	12339	0.08995	0.4795	0.05457	0.05921	0.06445	0.07625	0.09000	0.11482	0.16933	32.59	NA	NA	NA
chr4	60000000	61000000	10690	0.08232	0.6977	0.05591	0.06258	0.07000	0.08731	0.10840	0.14836	0.24084	24.58	42.90	49.14	NA
chr4	61000000	62000000	8551	0.08805	0.7181	0.05657	0.06406	0.07247	0.09241	0.11713	0.16482	0.27668	22.26	38.86	44.51	NA
chr4	62000000	63000000	10101	0.08675	0.7479	0.05675	0.06447	0.07316	0.09383	0.11960	0.16952	0.28693	21.71	37.89	43.40	NA
chr4	63000000	64000000	11205	0.09449	0.5035	0.05486	0.06028	0.06620	0.07968	0.09563	0.12489	0.19045	29.48	NA	NA	NA
chr4	64000000	65000000	9918	0.10051	0.4787	0.05518	0.06045	0.06647	0.08022	0.09652	0.12651	0.19387	29.05	NA	NA	NA
chr4	65000000	66000000	10722	0.09993	0.5409	0.05559	0.06188	0.06883	0.08495	0.10441	0.14094	0.22478	25.87	45.16	NA	NA
chr4	66000000	67000000	9897	0.08012	0.6623	0.05542	0.06151	0.06821	0.08369	0.10229	0.13704	0.21637	26.63	46.49	NA	NA
chr4	67000000	68000000	8662	0.10136	0.6609	0.05705	0.06514	0.07429	0.09621	0.12373	0.17745	0.30420	20.86	36.41	41.70	NA
chr4	68000000	69000000	9356	0.11485	0.6345	0.05778	0.06681	0.07713	0.10226	0.13438	0.19808	0.34881	19.03	33.23	38.05	48.71
chr4	69000000	70000000	11160	0.11731	0.6405	0.05805	0.06744	0.07821	0.10459	0.13853	0.20620	0.36615	18.43	32.18	36.85	47.18
chr4	70000000	71000000	10840	0.08116	0.7247	0.05606	0.06291	0.07054	0.08843	0.11030	0.15192	0.24858	24.02	41.93	48.02	NA
chr4	71000000	72000000	9665	0.08146	0.7877	0.05665	0.06424	0.07278	0.09304	0.11823	0.16691	0.28123	22.01	38.42	44.00	NA
chr4	72000000	73000000	10924	0.08496	0.7078	0.05621	0.06327	0.07114	0.08964	0.11238	0.15583	0.25710	23.44	40.92	46.87	NA
chr4	73000000	74000000	7710	0.06491	0.8766	0.05579	0.06232	0.06956	0.08642	0.10690	0.14557	0.23479	25.04	43.72	NA	NA
chr4	74000000	75000000	8712	0.08215	0.8538	0.05732	0.06576	0.07535	0.09845	0.12766	0.18502	0.32063	20.13	35.14	40.25	NA
chr4	75000000	76000000	9703	0.09725	1.1269	0.06205	0.07690	0.09495	0.14265	0.20879	0.34515	0.62540	12.78	22.31	25.55	32.70
