chrom	window_start	window_end	n_variants	mean_2pq	cMperMb	post_L1Mb	post_L2Mb	post_L3Mb	post_L5Mb	post_L7Mb	post_L10Mb	post_L15Mb	L_for_post_0.5_Mb	L_for_post_0.9_Mb	L_for_post_0.95_Mb	L_for_post_0.99_Mb
chr2	170000000	171000000	8025	0.12347	1.3157	0.00817	0.01152	0.01622	0.03194	0.06192	0.15741	0.51405	14.84	21.17	23.33	28.09
chr2	171000000	172000000	6948	0.09661	1.3059	0.00754	0.00981	0.01275	0.02149	0.03600	0.07646	0.23784	19.39	27.67	30.48	36.70
chr2	172000000	173000000	7925	0.12269	1.3067	0.00814	0.01142	0.01600	0.03122	0.06005	0.15129	0.49647	15.04	21.46	23.65	28.47
chr2	173000000	174000000	7856	0.10068	1.5127	0.00797	0.01095	0.01504	0.02820	0.05226	0.12623	0.41838	16.03	22.87	25.20	30.34
chr2	174000000	175000000	6547	0.10099	1.2845	0.00760	0.00997	0.01306	0.02236	0.03802	0.08239	0.26060	18.81	26.85	29.58	35.61
chr2	175000000	176000000	6983	0.10575	1.0585	0.00733	0.00927	0.01171	0.01867	0.02963	0.05846	0.16852	21.75	31.03	34.19	41.17
chr2	176000000	177000000	7202	0.09816	0.8591	0.00691	0.00824	0.00983	0.01396	0.01979	0.03324	0.07709	28.99	41.36	45.57	NA
chr2	177000000	178000000	7613	0.09261	0.7848	0.00674	0.00784	0.00912	0.01234	0.01667	0.02609	0.05432	33.73	48.13	NA	NA
chr2	178000000	179000000	6431	0.09745	0.6816	0.00666	0.00765	0.00878	0.01158	0.01526	0.02303	0.04527	36.81	NA	NA	NA
chr2	179000000	180000000	7947	0.10986	0.7691	0.00692	0.00827	0.00987	0.01406	0.01999	0.03373	0.07870	28.74	41.02	45.19	NA
chr2	180000000	181000000	7679	0.10915	0.8522	0.00705	0.00857	0.01041	0.01536	0.02261	0.04011	0.10062	26.12	37.27	41.07	49.44
chr2	181000000	182000000	6827	0.08394	0.6816	0.00652	0.00735	0.00827	0.01048	0.01327	0.01889	0.03382	43.05	NA	NA	NA
chr2	182000000	183000000	7379	0.10289	0.7042	0.00674	0.00785	0.00913	0.01236	0.01671	0.02618	0.05461	33.65	48.02	NA	NA
chr2	183000000	184000000	8214	0.10264	0.6000	0.00659	0.00750	0.00853	0.01104	0.01426	0.02092	0.03932	39.59	NA	NA	NA
chr2	184000000	185000000	6679	0.10440	0.4869	0.00646	0.00717	0.00798	0.00987	0.01220	0.01677	0.02834	47.92	NA	NA	NA
chr2	185000000	186000000	7052	0.10067	0.2852	0.00644	0.00653	0.00694	0.00782	0.00882	0.01056	0.01424	NA	NA	NA	NA
chr2	186000000	187000000	7039	0.10570	0.2640	0.00647	0.00651	0.00691	0.00776	0.00873	0.01040	0.01392	NA	NA	NA	NA
chr2	187000000	188000000	6949	0.09304	0.2549	0.00638	0.00640	0.00672	0.00742	0.00819	0.00950	0.01215	NA	NA	NA	NA
chr2	188000000	189000000	6526	0.07454	0.3548	0.00626	0.00646	0.00682	0.00761	0.00849	0.00999	0.01311	NA	NA	NA	NA
chr2	189000000	190000000	6313	0.08154	0.4951	0.00630	0.00685	0.00745	0.00880	0.01040	0.01335	0.02020	NA	NA	NA	NA
chr2	190000000	191000000	6593	0.10605	0.9781	0.00720	0.00895	0.01113	0.01715	0.02634	0.04964	0.13522	23.46	33.48	36.89	44.41
chr2	191000000	192000000	6735	0.08711	1.1820	0.00718	0.00889	0.01100	0.01682	0.02566	0.04785	0.12861	23.88	34.08	37.55	45.21
chr2	192000000	193000000	6471	0.09020	0.9917	0.00698	0.00841	0.01012	0.01466	0.02119	0.03661	0.08845	27.44	39.16	43.15	NA
chr2	193000000	194000000	6399	0.08115	0.5674	0.00637	0.00701	0.00771	0.00933	0.01128	0.01499	0.02401	NA	NA	NA	NA
chr2	194000000	195000000	7075	0.05991	0.3748	0.00616	0.00635	0.00665	0.00729	0.00799	0.00917	0.01154	NA	NA	NA	NA
chr2	195000000	196000000	7838	0.07996	0.5649	0.00636	0.00699	0.00767	0.00924	0.01114	0.01472	0.02336	NA	NA	NA	NA
chr2	196000000	197000000	7029	0.07915	0.5485	0.00634	0.00693	0.00759	0.00908	0.01086	0.01419	0.02213	NA	NA	NA	NA
chr2	197000000	198000000	6256	0.08373	0.7250	0.00657	0.00745	0.00845	0.01086	0.01396	0.02029	0.03756	40.58	NA	NA	NA
chr2	198000000	199000000	6140	0.08113	0.5969	0.00641	0.00708	0.00783	0.00956	0.01168	0.01575	0.02583	NA	NA	NA	NA
chr2	199000000	200000000	5516	0.07627	0.6793	0.00645	0.00718	0.00799	0.00989	0.01224	0.01683	0.02851	47.74	NA	NA	NA
chr2	200000000	201000000	6262	0.08942	0.6840	0.00658	0.00747	0.00849	0.01094	0.01409	0.02055	0.03830	40.16	NA	NA	NA
chr2	201000000	202000000	6453	0.08642	0.6460	0.00651	0.00731	0.00820	0.01034	0.01302	0.01839	0.03249	44.06	NA	NA	NA
chr2	202000000	203000000	6194	0.07626	0.5734	0.00634	0.00694	0.00760	0.00910	0.01089	0.01426	0.02230	NA	NA	NA	NA
chr2	203000000	204000000	6076	0.06816	0.6826	0.00638	0.00702	0.00772	0.00935	0.01131	0.01504	0.02413	NA	NA	NA	NA
chr2	204000000	205000000	7245	0.07588	1.2607	0.00706	0.00860	0.01047	0.01551	0.02292	0.04087	0.10331	25.86	36.91	40.66	48.96
chr2	205000000	206000000	7347	0.09093	1.3516	0.00748	0.00966	0.01247	0.02070	0.03418	0.07122	0.21764	19.96	28.49	31.39	37.79
chr2	206000000	207000000	6925	0.10108	1.2304	0.00752	0.00975	0.01263	0.02116	0.03524	0.07426	0.22936	19.62	28.00	30.85	37.15
chr2	207000000	208000000	6520	0.10628	0.7840	0.00690	0.00822	0.00979	0.01387	0.01961	0.03282	0.07569	29.20	41.67	45.92	NA
chr2	208000000	209000000	8065	0.09363	0.6938	0.00663	0.00760	0.00870	0.01139	0.01491	0.02229	0.04314	37.72	NA	NA	NA
chr2	209000000	210000000	7150	0.12467	0.5035	0.00662	0.00756	0.00864	0.01126	0.01468	0.02179	0.04173	38.37	NA	NA	NA
chr2	210000000	211000000	6717	0.10512	0.8035	0.00692	0.00826	0.00986	0.01402	0.01992	0.03356	0.07814	28.83	41.14	45.32	NA
chr2	211000000	212000000	8483	0.11407	0.9427	0.00727	0.00912	0.01143	0.01792	0.02801	0.05408	0.15187	22.53	32.15	35.43	42.66
chr2	212000000	213000000	7923	0.10722	0.8930	0.00708	0.00866	0.01059	0.01579	0.02349	0.04231	0.10844	25.40	36.25	39.94	48.09
chr2	213000000	214000000	6748	0.09623	0.6773	0.00664	0.00761	0.00871	0.01143	0.01498	0.02243	0.04354	37.54	NA	NA	NA
chr2	214000000	215000000	6903	0.10673	1.0257	0.00729	0.00917	0.01154	0.01821	0.02862	0.05573	0.15812	22.22	31.71	34.94	42.07
chr2	215000000	216000000	7454	0.10768	1.5201	0.00817	0.01152	0.01620	0.03188	0.06177	0.15690	0.51260	14.85	21.20	23.36	28.12
chr2	216000000	217000000	7189	0.10345	1.9138	0.00877	0.01327	0.02001	0.04499	0.09803	0.27582	0.75485	12.31	17.57	19.35	23.30
chr2	217000000	218000000	7729	0.11573	1.6311	0.00863	0.01283	0.01905	0.04152	0.08813	0.24359	0.70537	12.82	18.30	20.16	24.28
chr2	218000000	219000000	6441	0.09178	1.7490	0.00809	0.01130	0.01575	0.03043	0.05798	0.14458	0.47652	15.28	21.80	24.02	28.92
chr2	219000000	220000000	7052	0.10756	1.6399	0.00839	0.01214	0.01754	0.03629	0.07360	0.19575	0.61136	13.79	19.67	21.68	26.10
chr2	220000000	221000000	7400	0.11330	1.8206	0.00895	0.01380	0.02121	0.04946	0.11104	0.31722	0.80577	11.75	16.77	18.48	22.24
chr2	221000000	222000000	7132	0.10300	1.5588	0.00811	0.01135	0.01585	0.03075	0.05880	0.14726	0.48457	15.18	21.67	23.87	28.74
chr2	222000000	223000000	6970	0.10076	1.3714	0.00774	0.01033	0.01377	0.02439	0.04285	0.09688	0.31520	17.66	25.21	27.77	33.44
chr2	223000000	224000000	7985	0.10612	1.1454	0.00748	0.00965	0.01244	0.02063	0.03402	0.07075	0.21581	20.02	28.57	31.48	37.90
chr2	224000000	225000000	7165	0.11369	0.9637	0.00730	0.00919	0.01157	0.01830	0.02883	0.05630	0.16030	22.12	31.56	34.78	41.87
chr2	225000000	226000000	6479	0.11592	0.9634	0.00733	0.00928	0.01174	0.01874	0.02978	0.05889	0.17016	21.67	30.93	34.08	41.03
chr2	226000000	227000000	6966	0.10102	1.6053	0.00814	0.01141	0.01599	0.03120	0.05998	0.15110	0.49589	15.05	21.47	23.66	28.49
chr2	227000000	228000000	8743	0.12475	1.5358	0.00870	0.01304	0.01951	0.04316	0.09278	0.25879	0.72993	12.57	17.94	19.76	23.80
chr2	228000000	229000000	8046	0.09559	1.7488	0.00821	0.01163	0.01645	0.03267	0.06384	0.16368	0.53145	14.64	20.89	23.02	27.72
chr2	229000000	230000000	7647	0.10384	1.4510	0.00795	0.01089	0.01491	0.02780	0.05127	0.12308	0.40786	16.17	23.08	25.43	30.61
chr2	230000000	231000000	8043	0.12725	1.6088	0.00895	0.01380	0.02122	0.04947	0.11108	0.31736	0.80592	11.75	16.77	18.47	22.24
chr2	231000000	232000000	8908	0.08234	1.4199	0.00738	0.00940	0.01197	0.01936	0.03116	0.06268	0.18470	21.08	30.09	33.15	39.92
chr2	232000000	233000000	8254	0.09471	1.4601	0.00773	0.01031	0.01374	0.02430	0.04264	0.09623	0.31279	17.71	25.27	27.84	33.52
chr2	233000000	234000000	8356	0.10481	2.2980	0.00960	0.01587	0.02612	0.06908	0.17035	0.48586	0.92328	10.11	14.43	15.90	19.14
chr2	234000000	235000000	9421	0.11609	2.8263	0.01157	0.02297	0.04510	0.16009	0.43476	0.86178	0.99512	7.38	10.53	11.60	13.96
chr2	235000000	236000000	9141	0.10163	2.7793	0.01046	0.01882	0.03363	0.10278	0.27383	0.69251	0.97791	8.64	12.33	13.58	16.35
chr2	236000000	237000000	8715	0.08745	2.3146	0.00882	0.01341	0.02034	0.04621	0.10157	0.28719	0.77013	12.15	17.33	19.10	22.99
chr2	237000000	238000000	8827	0.10810	1.8906	0.00890	0.01365	0.02089	0.04823	0.10744	0.30590	0.79308	11.89	16.97	18.70	22.52
chr2	238000000	239000000	8711	0.11972	2.3588	0.01052	0.01904	0.03421	0.10552	0.28207	0.70485	0.97974	8.55	12.21	13.45	16.19
chr2	239000000	240000000	9949	0.10204	2.5170	0.00992	0.01693	0.02876	0.08046	0.20548	0.56785	0.95177	9.50	13.55	14.93	17.98
chr2	240000000	241000000	10400	0.11186	2.4750	0.01037	0.01851	0.03281	0.09892	0.26215	0.67410	0.97498	8.76	12.50	13.78	16.59
chr2	241000000	242000000	9804	0.10502	1.9339	0.00887	0.01356	0.02068	0.04745	0.10516	0.29867	0.78451	11.99	17.11	18.85	22.70
chr2	242000000	243000000	1628	0.11017	1.9339	0.00907	0.01417	0.02208	0.05275	0.12078	0.34734	0.83569	11.40	16.26	17.92	21.58
chr3	0	1000000	9868	0.10175	1.7387	0.00839	0.01214	0.01754	0.03628	0.07357	0.19566	0.61117	13.79	19.68	21.68	26.10
chr3	1000000	2000000	11779	0.11798	2.6245	0.01114	0.02130	0.04038	0.13583	0.36997	0.80917	0.99133	7.81	11.14	12.28	14.78
chr3	2000000	3000000	10314	0.11878	3.4727	0.01383	0.03265	0.07511	0.31989	0.73148	0.97434	0.99967	5.86	8.36	9.21	11.09
chr3	3000000	4000000	10406	0.12968	3.4162	0.01483	0.03743	0.09127	0.40126	0.81724	0.98719	0.99989	5.42	7.74	8.52	10.26
chr3	4000000	5000000	9006	0.10752	3.1297	0.01174	0.02363	0.04701	0.17007	0.45981	0.87814	0.99607	7.23	10.31	11.36	13.68
chr3	5000000	6000000	10873	0.11704	2.7305	0.01137	0.02219	0.04286	0.14851	0.40451	0.83925	0.99364	7.57	10.80	11.90	14.33
chr3	6000000	7000000	9915	0.11258	2.7749	0.01118	0.02147	0.04083	0.13813	0.37632	0.81509	0.99182	7.76	11.08	12.20	14.69
chr3	7000000	8000000	9820	0.12732	2.5850	0.01165	0.02327	0.04596	0.16456	0.44609	0.86942	0.99558	7.31	10.43	11.49	13.83
chr3	8000000	9000000	9296	0.12296	2.2221	0.01033	0.01836	0.03242	0.09710	0.25661	0.66498	0.97343	8.82	12.59	13.87	16.70
chr3	9000000	10000000	8239	0.08552	2.1679	0.00851	0.01249	0.01830	0.03889	0.08076	0.21939	0.66123	13.27	18.94	20.87	25.13
chr3	10000000	11000000	8862	0.11118	1.9504	0.00914	0.01440	0.02262	0.05487	0.12709	0.36642	0.85211	11.19	15.97	17.60	21.19
chr3	11000000	12000000	8348	0.10446	1.4838	0.00802	0.01109	0.01532	0.02908	0.05450	0.13340	0.44171	15.72	22.43	24.71	29.75
chr3	12000000	13000000	7111	0.08650	1.4993	0.00759	0.00993	0.01298	0.02212	0.03746	0.08074	0.25429	18.97	27.06	29.82	35.90
chr3	13000000	14000000	9240	0.11081	1.6163	0.00845	0.01230	0.01788	0.03744	0.07673	0.20608	0.63403	13.55	19.34	21.31	25.66
chr3	14000000	15000000	8357	0.10777	1.5812	0.00829	0.01184	0.01690	0.03415	0.06780	0.17665	0.56558	14.27	20.36	22.43	27.01
chr3	15000000	16000000	7563	0.09254	1.3599	0.00753	0.00979	0.01270	0.02136	0.03569	0.07556	0.23437	19.48	27.80	30.63	36.88
chr3	16000000	17000000	8268	0.11759	0.8018	0.00707	0.00863	0.01052	0.01564	0.02318	0.04152	0.10564	25.65	36.60	40.33	48.55
chr3	17000000	18000000	6826	0.08592	0.9742	0.00689	0.00820	0.00976	0.01379	0.01945	0.03245	0.07448	29.40	41.95	46.22	NA
chr3	18000000	19000000	7372	0.09322	0.6996	0.00664	0.00760	0.00871	0.01142	0.01497	0.02240	0.04346	37.58	NA	NA	NA
chr3	19000000	20000000	7010	0.07120	0.8526	0.00657	0.00744	0.00843	0.01082	0.01388	0.02012	0.03711	40.85	NA	NA	NA
chr3	20000000	21000000	8800	0.12079	1.0560	0.00759	0.00994	0.01300	0.02219	0.03762	0.08119	0.25601	18.92	27.00	29.75	35.82
chr3	21000000	22000000	10378	0.13522	1.2887	0.00840	0.01217	0.01760	0.03651	0.07418	0.19768	0.61571	13.74	19.61	21.60	26.01
chr3	22000000	23000000	9985	0.10793	1.3106	0.00780	0.01049	0.01410	0.02537	0.04524	0.10420	0.34198	17.19	24.53	27.02	32.53
chr3	23000000	24000000	8399	0.11066	1.2650	0.00778	0.01044	0.01399	0.02504	0.04443	0.10171	0.33294	17.34	24.75	27.27	32.83
chr3	24000000	25000000	8829	0.10764	1.3191	0.00781	0.01051	0.01415	0.02550	0.04556	0.10519	0.34554	17.13	24.44	26.93	32.42
chr3	25000000	26000000	8090	0.10439	1.3206	0.00774	0.01032	0.01377	0.02438	0.04282	0.09680	0.31489	17.67	25.22	27.78	33.45
chr3	26000000	27000000	8485	0.10862	1.1330	0.00750	0.00972	0.01257	0.02099	0.03484	0.07312	0.22495	19.75	28.18	31.05	37.38
chr3	27000000	28000000	8191	0.10684	1.0481	0.00733	0.00927	0.01172	0.01869	0.02967	0.05859	0.16902	21.72	31.00	34.16	41.13
chr3	28000000	29000000	6854	0.09741	1.2760	0.00751	0.00974	0.01261	0.02109	0.03508	0.07379	0.22754	19.67	28.07	30.93	37.24
chr3	29000000	30000000	8422	0.11698	1.4692	0.00833	0.01196	0.01715	0.03497	0.07001	0.18395	0.58367	14.08	20.09	22.13	26.65
chr3	30000000	31000000	8713	0.12052	1.7834	0.00913	0.01436	0.02251	0.05443	0.12580	0.36254	0.84892	11.23	16.03	17.66	21.26
chr3	31000000	32000000	7625	0.11012	1.7898	0.00877	0.01326	0.01999	0.04491	0.09781	0.27512	0.75388	12.32	17.58	19.37	23.32
chr3	32000000	33000000	8580	0.10130	1.5193	0.00800	0.01103	0.01519	0.02867	0.05347	0.13010	0.43106	15.86	22.63	24.93	30.02
chr3	33000000	34000000	7032	0.09431	0.9731	0.00702	0.00850	0.01028	0.01505	0.02197	0.03852	0.09505	26.69	38.09	41.96	NA
chr3	34000000	35000000	7346	0.10984	0.6139	0.00668	0.00769	0.00887	0.01176	0.01559	0.02374	0.04732	36.02	NA	NA	NA
chr3	35000000	36000000	7194	0.10166	0.7309	0.00677	0.00791	0.00924	0.01260	0.01715	0.02717	0.05762	32.83	46.85	NA	NA
chr3	36000000	37000000	8154	0.09916	0.7888	0.00682	0.00804	0.00946	0.01311	0.01813	0.02937	0.06452	31.23	44.57	49.11	NA
chr3	37000000	38000000	6784	0.07218	0.8783	0.00660	0.00752	0.00857	0.01113	0.01443	0.02126	0.04026	39.10	NA	NA	NA
chr3	38000000	39000000	7040	0.08662	0.8229	0.00672	0.00779	0.00903	0.01213	0.01628	0.02523	0.05174	34.50	49.24	NA	NA
chr3	39000000	40000000	7895	0.10564	0.9085	0.00709	0.00867	0.01060	0.01581	0.02354	0.04243	0.10887	25.36	36.19	39.88	48.01
chr3	40000000	41000000	6760	0.08637	0.7695	0.00665	0.00764	0.00876	0.01154	0.01518	0.02286	0.04479	37.01	NA	NA	NA
chr3	41000000	42000000	8337	0.10857	0.8706	0.00707	0.00862	0.01051	0.01560	0.02310	0.04132	0.10492	25.71	36.69	40.43	48.68
chr3	42000000	43000000	7342	0.10298	0.7577	0.00682	0.00804	0.00946	0.01310	0.01812	0.02936	0.06448	31.24	44.58	49.12	NA
chr3	43000000	44000000	6482	0.08274	0.7283	0.00656	0.00744	0.00843	0.01081	0.01386	0.02009	0.03702	40.90	NA	NA	NA
chr3	44000000	45000000	6014	0.06300	0.7729	0.00640	0.00708	0.00782	0.00954	0.01165	0.01568	0.02567	NA	NA	NA	NA
chr3	45000000	46000000	7638	0.11052	0.8004	0.00698	0.00841	0.01012	0.01466	0.02119	0.03659	0.08841	27.45	39.17	43.15	NA
chr3	46000000	47000000	7115	0.12602	0.6985	0.00698	0.00842	0.01014	0.01471	0.02129	0.03685	0.08927	27.34	39.02	42.99	NA
chr3	47000000	48000000	5234	0.06594	0.3165	0.00620	0.00631	0.00659	0.00718	0.00782	0.00889	0.01101	NA	NA	NA	NA
chr3	48000000	49000000	5543	0.05203	0.1210	0.00611	0.00611	0.00611	0.00618	0.00634	0.00659	0.00702	NA	NA	NA	NA
chr3	49000000	50000000	5756	0.04839	0.1153	0.00609	0.00609	0.00609	0.00613	0.00627	0.00649	0.00687	NA	NA	NA	NA
chr3	50000000	51000000	5682	0.04408	0.1005	0.00606	0.00606	0.00606	0.00606	0.00617	0.00634	0.00663	NA	NA	NA	NA
chr3	51000000	52000000	5905	0.03670	0.1915	0.00601	0.00601	0.00605	0.00622	0.00640	0.00668	0.00717	NA	NA	NA	NA
chr3	52000000	53000000	6664	0.07115	0.4970	0.00623	0.00670	0.00721	0.00834	0.00964	0.01199	0.01721	NA	NA	NA	NA
chr3	53000000	54000000	7545	0.10029	1.0974	0.00729	0.00918	0.01155	0.01824	0.02870	0.05595	0.15896	22.18	31.66	34.88	41.99
chr3	54000000	55000000	8335	0.10339	1.5500	0.00811	0.01133	0.01582	0.03066	0.05858	0.14654	0.48242	15.21	21.70	23.91	28.79
chr3	55000000	56000000	8229	0.10860	1.5096	0.00818	0.01153	0.01624	0.03199	0.06206	0.15785	0.51529	14.82	21.15	23.31	28.06
chr3	56000000	57000000	7963	0.10863	0.9898	0.00726	0.00910	0.01140	0.01786	0.02788	0.05372	0.15051	22.60	32.25	35.54	42.79
chr3	57000000	58000000	6896	0.10512	0.7265	0.00680	0.00798	0.00937	0.01289	0.01771	0.02843	0.06154	31.88	45.50	NA	NA
chr3	58000000	59000000	7753	0.09172	0.9786	0.00699	0.00842	0.01015	0.01472	0.02131	0.03688	0.08940	27.33	39.00	42.96	NA
chr3	59000000	60000000	8235	0.11446	1.8000	0.00895	0.01379	0.02120	0.04940	0.11087	0.31671	0.80522	11.76	16.78	18.49	22.26
chr3	60000000	61000000	10101	0.11831	1.9484	0.00943	0.01531	0.02477	0.06345	0.15309	0.44065	0.90158	10.49	14.96	16.49	19.85
chr3	61000000	62000000	8538	0.10823	2.1533	0.00945	0.01539	0.02496	0.06424	0.15549	0.44714	0.90502	10.43	14.88	16.40	19.75
chr3	62000000	63000000	7851	0.10094	1.7953	0.00847	0.01236	0.01800	0.03787	0.07792	0.21003	0.64233	13.47	19.22	21.17	25.49
chr3	63000000	64000000	8565	0.10751	2.0312	0.00916	0.01447	0.02277	0.05546	0.12886	0.37169	0.85634	11.14	15.89	17.51	21.08
chr3	64000000	65000000	8451	0.11096	1.8162	0.00885	0.01351	0.02056	0.04701	0.10388	0.29460	0.77952	12.04	17.19	18.94	22.80
chr3	65000000	66000000	9175	0.10848	1.6804	0.00850	0.01245	0.01821	0.03858	0.07989	0.21650	0.65551	13.33	19.03	20.96	25.24
chr3	66000000	67000000	8346	0.10264	1.3619	0.00777	0.01040	0.01392	0.02484	0.04392	0.10016	0.32728	17.44	24.89	27.42	33.02
chr3	67000000	68000000	7950	0.10502	1.0801	0.00735	0.00932	0.01182	0.01895	0.03025	0.06018	0.17508	21.47	30.63	33.75	40.64
chr3	68000000	69000000	7858	0.10508	0.9121	0.00708	0.00866	0.01058	0.01579	0.02349	0.04229	0.10838	25.41	36.25	39.94	48.09
chr3	69000000	70000000	7956	0.11696	0.8944	0.00723	0.00901	0.01123	0.01742	0.02692	0.05116	0.14091	23.12	33.00	36.36	43.78
chr3	70000000	71000000	7213	0.09934	1.3657	0.00769	0.01021	0.01355	0.02374	0.04130	0.09217	0.29764	18.00	25.69	28.31	34.08
chr3	71000000	72000000	7197	0.10344	1.8161	0.00859	0.01272	0.01879	0.04061	0.08556	0.23516	0.69074	12.97	18.51	20.40	24.56
chr3	72000000	73000000	7747	0.09515	2.1442	0.00887	0.01355	0.02066	0.04737	0.10492	0.29789	0.78356	12.00	17.12	18.87	22.72
chr3	73000000	74000000	8212	0.11920	1.7755	0.00906	0.01415	0.02203	0.05257	0.12023	0.34569	0.83418	11.42	16.29	17.95	21.61
chr3	74000000	75000000	7508	0.10593	1.2207	0.00760	0.00997	0.01306	0.02235	0.03799	0.08228	0.26020	18.82	26.86	29.59	35.63
chr3	75000000	76000000	11422	0.10631	0.8497	0.00700	0.00847	0.01023	0.01492	0.02171	0.03786	0.09279	26.94	38.44	42.35	NA
chr3	76000000	77000000	8386	0.10159	0.8145	0.00689	0.00819	0.00974	0.01375	0.01938	0.03229	0.07394	29.48	42.08	46.36	NA
chr3	77000000	78000000	7373	0.10583	0.8364	0.00698	0.00840	0.01011	0.01463	0.02114	0.03648	0.08800	27.50	39.24	43.23	NA
chr3	78000000	79000000	7183	0.08649	0.6099	0.00646	0.00721	0.00805	0.01002	0.01246	0.01726	0.02960	46.62	NA	NA	NA
chr3	79000000	80000000	6723	0.09018	0.3150	0.00636	0.00652	0.00692	0.00779	0.00876	0.01046	0.01403	NA	NA	NA	NA
chr3	80000000	81000000	7253	0.11328	0.2915	0.00653	0.00666	0.00714	0.00820	0.00943	0.01161	0.01640	NA	NA	NA	NA
chr3	81000000	82000000	6724	0.08995	0.3035	0.00636	0.00649	0.00687	0.00770	0.00862	0.01022	0.01356	NA	NA	NA	NA
chr3	82000000	83000000	6930	0.10499	0.3267	0.00647	0.00669	0.00719	0.00830	0.00958	0.01188	0.01699	NA	NA	NA	NA
chr3	83000000	84000000	6347	0.09522	0.2164	0.00640	0.00640	0.00659	0.00718	0.00783	0.00890	0.01103	NA	NA	NA	NA
chr3	84000000	85000000	7229	0.12291	0.1697	0.00660	0.00660	0.00662	0.00723	0.00789	0.00901	0.01123	NA	NA	NA	NA
chr3	85000000	86000000	7084	0.12112	0.2297	0.00659	0.00659	0.00691	0.00778	0.00875	0.01043	0.01398	NA	NA	NA	NA
chr3	86000000	87000000	8037	0.10538	0.3040	0.00647	0.00663	0.00709	0.00811	0.00927	0.01134	0.01583	NA	NA	NA	NA
chr3	87000000	88000000	8050	0.10380	0.3718	0.00646	0.00681	0.00739	0.00868	0.01020	0.01299	0.01940	NA	NA	NA	NA
chr3	88000000	89000000	7761	0.10289	0.2924	0.00645	0.00657	0.00700	0.00794	0.00901	0.01088	0.01488	NA	NA	NA	NA
chr3	89000000	90000000	7517	0.05545	0.1546	0.00613	0.00613	0.00613	0.00632	0.00655	0.00690	0.00754	NA	NA	NA	NA
chr3	90000000	91000000	23233	0.02032	0.0457	0.00591	0.00591	0.00591	0.00591	0.00591	0.00591	0.00596	NA	NA	NA	NA
chr3	91000000	92000000	10621	0.02129	0.0048	0.00592	0.00592	0.00592	0.00592	0.00592	0.00592	0.00592	NA	NA	NA	NA
chr3	92000000	93000000	896	0.02148	0.0076	0.00592	0.00592	0.00592	0.00592	0.00592	0.00592	0.00592	NA	NA	NA	NA
chr3	93000000	94000000	3467	0.03295	0.0975	0.00599	0.00599	0.00599	0.00599	0.00606	0.00618	0.00639	NA	NA	NA	NA
chr3	94000000	95000000	7174	0.09174	0.1567	0.00637	0.00637	0.00637	0.00673	0.00714	0.00782	0.00908	NA	NA	NA	NA
chr3	95000000	96000000	8949	0.13011	0.2306	0.00665	0.00665	0.00702	0.00797	0.00906	0.01096	0.01505	NA	NA	NA	NA
chr3	96000000	97000000	8092	0.08582	0.2564	0.00633	0.00635	0.00664	0.00728	0.00798	0.00915	0.01149	NA	NA	NA	NA
chr3	97000000	98000000	5806	0.05119	0.4606	0.00610	0.00638	0.00669	0.00737	0.00811	0.00937	0.01190	NA	NA	NA	NA
chr3	98000000	99000000	9170	0.15111	0.5093	0.00684	0.00807	0.00952	0.01324	0.01839	0.02999	0.06648	30.83	44.00	48.48	NA
chr3	99000000	100000000	8216	0.11695	0.5918	0.00671	0.00776	0.00898	0.01202	0.01607	0.02476	0.05034	34.95	49.88	NA	NA
chr3	100000000	101000000	7133	0.08589	0.5045	0.00634	0.00694	0.00759	0.00908	0.01087	0.01421	0.02218	NA	NA	NA	NA
chr3	101000000	102000000	6666	0.12317	0.6135	0.00680	0.00798	0.00936	0.01288	0.01770	0.02840	0.06145	31.90	45.53	NA	NA
chr3	102000000	103000000	6920	0.09095	0.6206	0.00652	0.00733	0.00824	0.01042	0.01317	0.01868	0.03325	43.47	NA	NA	NA
chr3	103000000	104000000	8388	0.12332	0.6702	0.00690	0.00822	0.00980	0.01388	0.01964	0.03289	0.07592	29.17	41.62	45.86	NA
chr3	104000000	105000000	8398	0.12214	0.7689	0.00707	0.00862	0.01052	0.01562	0.02314	0.04141	0.10524	25.68	36.65	40.38	48.62
chr3	105000000	106000000	8115	0.10401	0.9197	0.00708	0.00865	0.01057	0.01575	0.02340	0.04208	0.10765	25.47	36.35	40.04	48.22
chr3	106000000	107000000	8310	0.10353	0.9579	0.00713	0.00878	0.01080	0.01633	0.02461	0.04516	0.11875	24.57	35.07	38.63	46.52
chr3	107000000	108000000	6624	0.09027	0.8400	0.00678	0.00794	0.00930	0.01274	0.01742	0.02776	0.05946	32.37	46.20	NA	NA
chr3	108000000	109000000	6945	0.11428	0.6766	0.00682	0.00803	0.00945	0.01307	0.01806	0.02923	0.06406	31.33	44.71	49.26	NA
chr3	109000000	110000000	7493	0.11274	0.6015	0.00668	0.00771	0.00889	0.01182	0.01570	0.02398	0.04802	35.76	NA	NA	NA
chr3	110000000	111000000	7558	0.09957	0.5864	0.00655	0.00740	0.00836	0.01066	0.01360	0.01955	0.03557	41.83	NA	NA	NA
chr3	111000000	112000000	7156	0.09663	0.6715	0.00663	0.00760	0.00870	0.01140	0.01492	0.02230	0.04319	37.70	NA	NA	NA
