chrom	window_start	window_end	n_variants	mean_2pq	cMperMb	post_L1Mb	post_L2Mb	post_L3Mb	post_L5Mb	post_L7Mb	post_L10Mb	post_L15Mb	L_for_post_0.5_Mb	L_for_post_0.9_Mb	L_for_post_0.95_Mb	L_for_post_0.99_Mb
chr2	157000000	158000000	4840	0.07110	0.8055	0.05585	0.06246	0.06979	0.08688	0.10767	0.14701	0.23790	24.80	43.29	49.58	NA
chr2	158000000	159000000	7091	0.10148	0.8165	0.05887	0.06934	0.08149	0.11177	0.15145	0.23164	0.41935	16.86	29.44	33.71	43.16
chr2	159000000	160000000	5655	0.14519	0.6515	0.06054	0.07326	0.08841	0.12737	0.18011	0.28855	0.52986	14.42	25.16	28.82	36.90
chr2	160000000	161000000	5822	0.14653	0.4772	0.05798	0.06636	0.07637	0.10063	0.13150	0.19246	0.33672	19.48	34.01	38.95	49.87
chr2	161000000	162000000	4857	0.08291	0.6229	0.05527	0.06118	0.06768	0.08262	0.10050	0.13375	0.20932	27.33	47.70	NA	NA
chr2	162000000	163000000	5410	0.11610	0.7126	0.05894	0.06948	0.08175	0.11234	0.15248	0.23369	0.42355	16.75	29.25	33.49	42.88
chr2	163000000	164000000	5636	0.10045	0.8375	0.05902	0.06967	0.08207	0.11306	0.15378	0.23625	0.42877	16.62	29.01	33.22	42.53
chr2	164000000	165000000	5528	0.08741	0.6501	0.05586	0.06247	0.06981	0.08692	0.10775	0.14714	0.23820	24.78	43.25	49.54	NA
chr2	165000000	166000000	5571	0.12396	0.5522	0.05731	0.06574	0.07531	0.09836	0.12750	0.18471	0.31997	20.16	35.19	40.30	NA
chr2	166000000	167000000	6860	0.13303	0.7058	0.06037	0.07287	0.08771	0.12576	0.17712	0.28261	0.51897	14.62	25.53	29.24	37.43
chr2	167000000	168000000	6920	0.10043	1.0397	0.06144	0.07542	0.09227	0.13634	0.19689	0.32178	0.58778	13.39	23.37	26.77	34.27
chr2	168000000	169000000	5977	0.14168	1.3195	0.07288	0.10526	0.14971	0.28282	0.46899	0.74750	0.95694	7.31	12.76	14.61	18.71
chr2	169000000	170000000	6706	0.12459	1.6461	0.07528	0.11202	0.16353	0.31951	0.52999	0.80758	0.97404	6.73	11.74	13.45	17.22
chr2	170000000	171000000	6553	0.14079	1.3157	0.07262	0.10453	0.14822	0.27888	0.46220	0.74007	0.95447	7.38	12.88	14.75	18.89
chr2	171000000	172000000	5905	0.09580	1.3059	0.06396	0.08163	0.10365	0.16366	0.24876	0.42162	0.73087	11.20	19.56	22.40	28.67
chr2	172000000	173000000	6540	0.11497	1.3067	0.06741	0.09046	0.12038	0.20579	0.32913	0.56105	0.86310	9.23	16.12	18.46	23.63
chr2	173000000	174000000	6240	0.11465	1.5127	0.07057	0.09890	0.13692	0.24894	0.40917	0.67653	0.92957	8.00	13.96	15.99	20.47
chr2	174000000	175000000	5342	0.08588	1.2845	0.06205	0.07691	0.09497	0.14270	0.20889	0.34533	0.62569	12.77	22.30	25.54	32.69
chr2	175000000	176000000	6050	0.11359	1.0585	0.06350	0.08047	0.10150	0.15840	0.23873	0.40277	0.70730	11.54	20.15	23.08	29.55
chr2	176000000	177000000	5742	0.06769	0.8591	0.05594	0.06264	0.07010	0.08752	0.10876	0.14903	0.24229	24.47	42.72	48.92	NA
chr2	177000000	178000000	6104	0.10719	0.7848	0.05905	0.06975	0.08222	0.11339	0.15439	0.23745	0.43123	16.56	28.90	33.10	42.37
chr2	178000000	179000000	5030	0.10511	0.6816	0.05759	0.06638	0.07640	0.10069	0.13161	0.19268	0.33720	19.46	33.98	38.92	49.82
chr2	179000000	180000000	6282	0.10731	0.7691	0.05887	0.06932	0.08147	0.11171	0.15133	0.23141	0.41889	16.87	29.46	33.74	43.19
chr2	180000000	181000000	5893	0.12505	0.8522	0.06188	0.07649	0.09420	0.14088	0.20543	0.33857	0.61508	12.94	22.59	25.87	33.12
chr2	181000000	182000000	5532	0.11505	0.6816	0.05843	0.06830	0.07969	0.10781	0.14429	0.21751	0.39003	17.68	30.87	35.36	45.26
chr2	182000000	183000000	5879	0.11438	0.7042	0.05867	0.06886	0.08068	0.10997	0.14819	0.22519	0.40606	17.22	30.07	34.43	44.08
chr2	183000000	184000000	6809	0.10695	0.6000	0.05675	0.06447	0.07316	0.09383	0.11960	0.16952	0.28693	21.71	37.89	43.40	NA
chr2	184000000	185000000	5832	0.09884	0.4869	0.05508	0.06044	0.06646	0.08020	0.09648	0.12643	0.19370	29.07	NA	NA	NA
chr2	185000000	186000000	5938	0.11528	0.2852	0.05605	0.05696	0.06083	0.06932	0.07890	0.09553	0.13027	42.18	NA	NA	NA
chr2	186000000	187000000	6133	0.10656	0.2640	0.05553	0.05586	0.05908	0.06605	0.07378	0.08695	0.11364	49.53	NA	NA	NA
chr2	187000000	188000000	5563	0.09795	0.2549	0.05503	0.05513	0.05793	0.06394	0.07053	0.08159	0.10357	NA	NA	NA	NA
chr2	188000000	189000000	5195	0.07092	0.3548	0.05351	0.05509	0.05788	0.06384	0.07037	0.08132	0.10307	NA	NA	NA	NA
chr2	189000000	190000000	5560	0.07473	0.4951	0.05372	0.05773	0.06206	0.07163	0.08256	0.10181	0.14274	38.31	NA	NA	NA
chr2	190000000	191000000	5477	0.13304	0.9781	0.06494	0.08410	0.10827	0.17508	0.27062	0.46166	0.77604	10.55	18.42	21.09	27.00
chr2	191000000	192000000	5538	0.10830	1.1820	0.06444	0.08284	0.10589	0.16918	0.25933	0.44115	0.75371	10.87	18.98	21.74	27.83
chr2	192000000	193000000	5216	0.11046	0.9917	0.06214	0.07712	0.09536	0.14361	0.21061	0.34869	0.63089	12.69	22.16	25.37	32.48
chr2	193000000	194000000	4910	0.10956	0.5674	0.05653	0.06398	0.07233	0.09212	0.11664	0.16388	0.27462	22.38	39.06	44.74	NA
chr2	194000000	195000000	5719	0.06305	0.3748	0.05309	0.05474	0.05733	0.06284	0.06884	0.07884	0.09849	NA	NA	NA	NA
chr2	195000000	196000000	6113	0.11350	0.5649	0.05677	0.06451	0.07323	0.09399	0.11987	0.17003	0.28805	21.65	37.79	43.28	NA
chr2	196000000	197000000	5488	0.07152	0.5485	0.05391	0.05822	0.06284	0.07314	0.08498	0.10599	0.15119	36.19	NA	NA	NA
chr2	197000000	198000000	5096	0.09347	0.7250	0.05710	0.06526	0.07450	0.09665	0.12451	0.17893	0.30743	20.71	36.15	41.40	NA
chr2	198000000	199000000	4692	0.08830	0.5969	0.05541	0.06147	0.06816	0.08358	0.10212	0.13672	0.21568	26.70	46.61	NA	NA
chr2	199000000	200000000	4501	0.10724	0.6793	0.05774	0.06672	0.07698	0.10194	0.13382	0.19698	0.34645	19.12	33.38	38.22	48.93
chr2	200000000	201000000	4973	0.11078	0.6840	0.05810	0.06753	0.07838	0.10495	0.13917	0.20745	0.36881	18.35	32.03	36.68	46.96
chr2	201000000	202000000	5089	0.09800	0.6460	0.05662	0.06417	0.07265	0.09278	0.11778	0.16606	0.27939	22.11	38.60	44.21	NA
chr2	202000000	203000000	4879	0.07610	0.5734	0.05439	0.05925	0.06452	0.07638	0.09022	0.11520	0.17012	32.46	NA	NA	NA
chr2	203000000	204000000	4887	0.09541	0.6826	0.05681	0.06461	0.07339	0.09433	0.12046	0.17116	0.29051	21.52	37.57	43.03	NA
chr2	204000000	205000000	5251	0.10669	1.2607	0.06526	0.08491	0.10978	0.17887	0.27786	0.47460	0.78929	10.36	18.08	20.71	26.51
chr2	205000000	206000000	5878	0.10924	1.3516	0.06700	0.08940	0.11834	0.20056	0.31923	0.54509	0.85126	9.42	16.45	18.84	24.12
chr2	206000000	207000000	5681	0.11501	1.2304	0.06625	0.08745	0.11461	0.19105	0.30113	0.51499	0.82681	9.80	17.11	19.59	25.08
chr2	207000000	208000000	5117	0.11832	0.7840	0.06015	0.07233	0.08675	0.12356	0.17304	0.27451	0.50386	14.92	26.05	29.83	38.19
chr2	208000000	209000000	5799	0.11838	0.6938	0.05888	0.06935	0.08151	0.11182	0.15153	0.23180	0.41968	16.85	29.42	33.70	43.14
chr2	209000000	210000000	5527	0.12235	0.5035	0.05652	0.06395	0.07228	0.09201	0.11645	0.16353	0.27387	22.42	39.14	44.82	NA
chr2	210000000	211000000	5347	0.11095	0.8035	0.05967	0.07120	0.08475	0.11904	0.16471	0.25795	0.47210	15.59	27.22	31.17	39.91
chr2	211000000	212000000	6812	0.12261	0.9427	0.06299	0.07921	0.09916	0.15273	0.22792	0.38220	0.67980	11.95	20.86	23.89	30.58
chr2	212000000	213000000	6078	0.07880	0.8930	0.05733	0.06579	0.07540	0.09855	0.12784	0.18537	0.32139	20.10	35.09	40.18	NA
chr2	213000000	214000000	5770	0.09905	0.6773	0.05705	0.06514	0.07429	0.09621	0.12374	0.17746	0.30422	20.86	36.41	41.70	NA
chr2	214000000	215000000	5918	0.13009	1.0257	0.06534	0.08513	0.11020	0.17991	0.27986	0.47814	0.79281	10.31	17.99	20.61	26.38
chr2	215000000	216000000	5784	0.11802	1.5201	0.07145	0.10130	0.14173	0.26165	0.43196	0.70507	0.94161	7.72	13.47	15.43	19.75
chr2	216000000	217000000	6104	0.11610	1.9138	0.07770	0.11903	0.17810	0.35790	0.58911	0.85538	0.98432	6.24	10.89	12.47	15.96
chr2	217000000	218000000	6506	0.10417	1.6311	0.06994	0.09720	0.13356	0.24010	0.39308	0.65525	0.91957	8.21	14.33	16.42	21.02
chr2	218000000	219000000	5607	0.08543	1.7490	0.06698	0.08934	0.11823	0.20027	0.31867	0.54418	0.85056	9.43	16.47	18.86	24.14
chr2	219000000	220000000	6010	0.11470	1.6399	0.07264	0.10458	0.14833	0.27916	0.46269	0.74061	0.95465	7.37	12.87	14.74	18.87
chr2	220000000	221000000	6456	0.12246	1.8206	0.07793	0.11972	0.17954	0.36167	0.59464	0.85938	0.98506	6.19	10.81	12.38	15.85
chr2	221000000	222000000	5749	0.11807	1.5588	0.07211	0.10313	0.14539	0.27135	0.44910	0.72530	0.94929	7.52	13.13	15.04	19.25
chr2	222000000	223000000	5995	0.09912	1.3714	0.06537	0.08519	0.11031	0.18020	0.28041	0.47912	0.79378	10.29	17.97	20.58	26.34
chr2	223000000	224000000	6778	0.12597	1.1454	0.06673	0.08871	0.11700	0.19714	0.31273	0.53442	0.84291	9.55	16.68	19.10	24.45
chr2	224000000	225000000	6022	0.13521	0.9637	0.06498	0.08421	0.10848	0.17561	0.27162	0.46346	0.77792	10.52	18.37	21.04	26.93
chr2	225000000	226000000	5436	0.12949	0.9634	0.06421	0.08226	0.10482	0.16653	0.25426	0.43183	0.74300	11.03	19.25	22.05	28.22
chr2	226000000	227000000	5315	0.11641	1.6053	0.07249	0.10417	0.14750	0.27695	0.45886	0.73636	0.95320	7.42	12.94	14.83	18.98
chr2	227000000	228000000	7426	0.13855	1.5358	0.07668	0.11607	0.17192	0.34166	0.56471	0.83680	0.98064	6.43	11.23	12.86	16.46
chr2	228000000	229000000	6228	0.11881	1.7488	0.07558	0.11288	0.16531	0.32421	0.53750	0.81418	0.97562	6.66	11.63	13.32	17.05
chr2	229000000	230000000	6193	0.11094	1.4510	0.06881	0.09416	0.12756	0.22441	0.36409	0.61445	0.89774	8.63	15.07	17.26	22.10
chr2	230000000	231000000	6833	0.12867	1.6088	0.07563	0.11304	0.16563	0.32506	0.53885	0.81535	0.97590	6.65	11.61	13.29	17.02
chr2	231000000	232000000	7183	0.09127	1.4199	0.06449	0.08296	0.10612	0.16975	0.26041	0.44313	0.75594	10.84	18.92	21.67	27.75
chr2	232000000	233000000	6759	0.11604	1.4601	0.07003	0.09744	0.13402	0.24131	0.39529	0.65822	0.92102	8.18	14.28	16.36	20.94
chr2	233000000	234000000	7391	0.11519	2.2980	0.08441	0.13926	0.22116	0.46656	0.72929	0.93575	0.99589	5.24	9.14	10.47	13.41
chr2	234000000	235000000	7569	0.12725	2.8263	0.10183	0.19659	0.34561	0.71101	0.91975	0.99140	0.99981	3.83	6.69	7.66	9.80
chr2	235000000	236000000	7739	0.11233	2.7793	0.09245	0.16497	0.27701	0.59033	0.84423	0.97533	0.99908	4.45	7.77	8.89	11.39
chr2	236000000	237000000	7171	0.09047	2.3146	0.07534	0.11220	0.16391	0.32050	0.53159	0.80899	0.97438	6.71	11.72	13.42	17.18
chr2	237000000	238000000	7418	0.11151	1.8906	0.07590	0.11382	0.16724	0.32933	0.54559	0.82112	0.97723	6.59	11.51	13.18	16.87
chr2	238000000	239000000	7554	0.12306	2.3588	0.08892	0.15349	0.25200	0.53767	0.80058	0.96261	0.99825	4.76	8.30	9.51	12.17
chr2	239000000	240000000	8410	0.11470	2.5170	0.08842	0.15190	0.24853	0.53000	0.79360	0.96033	0.99808	4.80	8.39	9.60	12.30
chr2	240000000	241000000	8760	0.12429	2.4750	0.09200	0.16349	0.27378	0.58380	0.83921	0.97400	0.99900	4.48	7.83	8.97	11.48
chr2	241000000	242000000	8503	0.13124	1.9339	0.08300	0.13493	0.21183	0.44384	0.70323	0.92381	0.99460	5.41	9.45	10.83	13.86
chr2	242000000	243000000	1401	0.12660	1.9339	0.08145	0.13019	0.20169	0.41857	0.67226	0.90797	0.99266	5.63	9.82	11.25	14.40
chr3	0	1000000	7737	0.10988	1.7387	0.07299	0.10556	0.15031	0.28442	0.47175	0.75048	0.95791	7.28	12.71	14.55	18.63
chr3	1000000	2000000	9952	0.12570	2.6245	0.09610	0.17709	0.30342	0.64088	0.87968	0.98377	0.99951	4.18	7.29	8.35	10.70
chr3	2000000	3000000	8281	0.12466	3.4727	0.11695	0.25032	0.45707	0.84256	0.97144	0.99817	0.99998	3.19	5.56	6.37	8.16
chr3	3000000	4000000	9084	0.14276	3.4162	0.13079	0.30121	0.55253	0.91017	0.98812	0.99949	1.00000	2.80	4.89	5.60	7.17
chr3	4000000	5000000	7018	0.12351	3.1297	0.10705	0.21482	0.38439	0.76483	0.94426	0.99506	0.99992	3.57	6.23	7.14	9.14
chr3	5000000	6000000	8831	0.13763	2.7305	0.10548	0.20929	0.37271	0.74962	0.93784	0.99417	0.99990	3.64	6.36	7.29	9.33
chr3	6000000	7000000	8069	0.12311	2.7749	0.09821	0.18420	0.31886	0.66801	0.89636	0.98719	0.99966	4.04	7.05	8.08	10.34
chr3	7000000	8000000	7975	0.13207	2.5850	0.09849	0.18516	0.32093	0.67153	0.89841	0.98759	0.99968	4.02	7.02	8.04	10.30
chr3	8000000	9000000	7490	0.13824	2.2221	0.09236	0.16465	0.27632	0.58894	0.84317	0.97505	0.99906	4.46	7.78	8.91	11.41
chr3	9000000	10000000	6581	0.08640	2.1679	0.07212	0.10314	0.14541	0.27141	0.44919	0.72540	0.94933	7.52	13.13	15.04	19.25
chr3	10000000	11000000	7543	0.11060	1.9504	0.07662	0.11589	0.17154	0.34068	0.56321	0.83560	0.98039	6.44	11.25	12.88	16.49
chr3	11000000	12000000	6617	0.13337	1.4838	0.07436	0.10940	0.15815	0.30523	0.50676	0.78607	0.96848	6.94	12.11	13.87	17.75
chr3	12000000	13000000	6032	0.08971	1.4993	0.06510	0.08450	0.10901	0.17694	0.27417	0.46802	0.78263	10.45	18.25	20.90	26.76
chr3	13000000	14000000	7062	0.12707	1.6163	0.07536	0.11226	0.16403	0.32084	0.53212	0.80947	0.97449	6.71	11.71	13.41	17.17
chr3	14000000	15000000	6579	0.13470	1.5812	0.07664	0.11595	0.17168	0.34104	0.56376	0.83604	0.98048	6.44	11.24	12.87	16.48
chr3	15000000	16000000	5732	0.11627	1.3599	0.06848	0.09330	0.12588	0.22003	0.35592	0.60239	0.89055	8.76	15.30	17.52	22.43
chr3	16000000	17000000	6690	0.13400	0.8018	0.06205	0.07692	0.09498	0.14273	0.20893	0.34541	0.62582	12.77	22.29	25.53	32.69
chr3	17000000	18000000	5887	0.05414	0.9742	0.05531	0.06125	0.06779	0.08285	0.10090	0.13448	0.21086	27.17	47.43	NA	NA
chr3	18000000	19000000	6139	0.10258	0.6996	0.05760	0.06639	0.07641	0.10072	0.13166	0.19279	0.33742	19.46	33.96	38.90	49.80
chr3	19000000	20000000	5505	0.08116	0.8526	0.05721	0.06551	0.07492	0.09755	0.12608	0.18197	0.31401	20.41	35.64	40.81	NA
chr3	20000000	21000000	7417	0.12598	1.0560	0.06525	0.08489	0.10975	0.17880	0.27774	0.47439	0.78908	10.36	18.09	20.71	26.52
chr3	21000000	22000000	8556	0.15483	1.2887	0.07496	0.11113	0.16169	0.31463	0.52214	0.80049	0.97227	6.80	11.86	13.59	17.39
chr3	22000000	23000000	8172	0.12728	1.3106	0.06981	0.09685	0.13287	0.23829	0.38975	0.65072	0.91732	8.26	14.41	16.51	21.13
chr3	23000000	24000000	6910	0.13295	1.2650	0.07008	0.09756	0.13427	0.24197	0.39650	0.65985	0.92181	8.16	14.25	16.32	20.90
chr3	24000000	25000000	6872	0.12673	1.3191	0.06986	0.09697	0.13309	0.23887	0.39082	0.65218	0.91805	8.24	14.39	16.48	21.09
chr3	25000000	26000000	6487	0.09105	1.3206	0.06331	0.08002	0.10065	0.15634	0.23480	0.39533	0.69757	11.69	20.40	23.36	29.91
chr3	26000000	27000000	7104	0.11075	1.1330	0.06414	0.08208	0.10447	0.16568	0.25264	0.42882	0.73946	11.08	19.34	22.15	28.35
chr3	27000000	28000000	6490	0.10334	1.0481	0.06193	0.07662	0.09445	0.14146	0.20654	0.34074	0.61851	12.89	22.50	25.76	32.98
chr3	28000000	29000000	5561	0.10679	1.2760	0.06548	0.08549	0.11088	0.18162	0.28312	0.48389	0.79843	10.22	17.85	20.44	26.17
chr3	29000000	30000000	6911	0.14059	1.4692	0.07577	0.11345	0.16648	0.32730	0.54239	0.81840	0.97660	6.62	11.55	13.23	16.94
chr3	30000000	31000000	7171	0.15022	1.7834	0.08582	0.14367	0.23067	0.48918	0.75361	0.94583	0.99687	5.07	8.86	10.15	12.99
chr3	31000000	32000000	6363	0.13748	1.7898	0.08189	0.13152	0.20454	0.42572	0.68124	0.91275	0.99327	5.57	9.72	11.13	14.25
chr3	32000000	33000000	6817	0.13487	1.5193	0.07542	0.11244	0.16440	0.32182	0.53369	0.81085	0.97483	6.69	11.68	13.38	17.13
chr3	33000000	34000000	5867	0.11817	0.9731	0.06288	0.07893	0.09866	0.15153	0.22563	0.37779	0.67367	12.04	21.02	24.07	30.81
chr3	34000000	35000000	5920	0.12290	0.6139	0.05812	0.06759	0.07847	0.10515	0.13952	0.20813	0.37026	18.30	31.94	36.58	46.84
chr3	35000000	36000000	5716	0.11396	0.7309	0.05899	0.06961	0.08198	0.11284	0.15339	0.23548	0.42722	16.66	29.08	33.30	42.64
chr3	36000000	37000000	6241	0.12407	0.7888	0.06080	0.07389	0.08952	0.12994	0.18489	0.29805	0.54694	14.10	24.61	28.19	36.09
chr3	37000000	38000000	4898	0.07039	0.8783	0.05635	0.06357	0.07164	0.09068	0.11416	0.15918	0.26438	22.98	40.12	45.95	NA
chr3	38000000	39000000	5553	0.11938	0.8229	0.06081	0.07392	0.08958	0.13008	0.18515	0.29856	0.54784	14.08	24.58	28.16	36.05
chr3	39000000	40000000	6244	0.12521	0.9085	0.06278	0.07869	0.09822	0.15045	0.22358	0.37386	0.66812	12.12	21.16	24.23	31.03
chr3	40000000	41000000	5254	0.10392	0.7695	0.05855	0.06858	0.08019	0.10890	0.14625	0.22138	0.39812	17.45	30.46	34.88	44.66
chr3	41000000	42000000	7403	0.10937	0.8706	0.06038	0.07289	0.08775	0.12586	0.17730	0.28297	0.51963	14.61	25.51	29.21	37.40
chr3	42000000	43000000	6165	0.11330	0.7577	0.05929	0.07031	0.08319	0.11555	0.15832	0.24525	0.44697	16.17	28.23	32.33	41.38
chr3	43000000	44000000	5364	0.07883	0.7283	0.05589	0.06255	0.06994	0.08719	0.10820	0.14799	0.24004	24.64	43.01	49.26	NA
chr3	44000000	45000000	4523	0.05893	0.7729	0.05455	0.05960	0.06509	0.07749	0.09202	0.11842	0.17682	31.38	NA	NA	NA
chr3	45000000	46000000	6109	0.11542	0.8004	0.06008	0.07217	0.08647	0.12295	0.17190	0.27225	0.49958	15.01	26.20	30.01	38.42
chr3	46000000	47000000	5777	0.11745	0.6985	0.05886	0.06931	0.08145	0.11168	0.15127	0.23129	0.41864	16.88	29.47	33.75	43.21
chr3	47000000	48000000	4209	0.07768	0.3165	0.05388	0.05499	0.05771	0.06354	0.06990	0.08057	0.10168	NA	NA	NA	NA
chr3	48000000	49000000	4556	0.05672	0.1210	0.05275	0.05275	0.05275	0.05336	0.05481	0.05705	0.06097	NA	NA	NA	NA
chr3	49000000	50000000	4933	0.03262	0.1153	0.05150	0.05150	0.05150	0.05175	0.05251	0.05366	0.05564	NA	NA	NA	NA
chr3	50000000	51000000	4629	0.08247	0.1005	0.05415	0.05415	0.05415	0.05417	0.05597	0.05878	0.06375	NA	NA	NA	NA
chr3	51000000	52000000	4469	0.07230	0.1915	0.05359	0.05359	0.05416	0.05718	0.06036	0.06543	0.07479	NA	NA	NA	NA
chr3	52000000	53000000	4956	0.08283	0.4970	0.05417	0.05872	0.06365	0.07470	0.08748	0.11037	0.16013	34.28	NA	NA	NA
chr3	53000000	54000000	5716	0.11222	1.0974	0.06385	0.08137	0.10315	0.16244	0.24644	0.41728	0.72557	11.28	19.69	22.55	28.87
chr3	54000000	55000000	6620	0.12320	1.5500	0.07318	0.10610	0.15140	0.28732	0.47670	0.75575	0.95959	7.23	12.62	14.45	18.50
chr3	55000000	56000000	6451	0.11494	1.5096	0.07058	0.09893	0.13699	0.24913	0.40950	0.67696	0.92976	7.99	13.95	15.98	20.46
chr3	56000000	57000000	6593	0.12404	0.9898	0.06391	0.08151	0.10341	0.16307	0.24765	0.41954	0.72833	11.24	19.62	22.47	28.77
chr3	57000000	58000000	5551	0.11494	0.7265	0.05902	0.06968	0.08210	0.11311	0.15387	0.23643	0.42914	16.61	28.99	33.21	42.51
chr3	58000000	59000000	5897	0.09199	0.9786	0.05966	0.07118	0.08472	0.11898	0.16460	0.25774	0.47167	15.60	27.23	31.19	39.93
chr3	59000000	60000000	6791	0.12102	1.8000	0.07713	0.11737	0.17462	0.34878	0.57551	0.84522	0.98236	6.34	11.08	12.68	16.24
chr3	60000000	61000000	7842	0.11707	1.9484	0.07862	0.12174	0.18379	0.37272	0.61058	0.87049	0.98702	6.07	10.60	12.14	15.54
chr3	61000000	62000000	6974	0.11849	2.1533	0.08292	0.13469	0.21132	0.44257	0.70173	0.92308	0.99452	5.42	9.47	10.85	13.89
chr3	62000000	63000000	6505	0.09932	1.7953	0.07104	0.10018	0.13948	0.25570	0.42135	0.69201	0.93629	7.84	13.69	15.68	20.08
chr3	63000000	64000000	6641	0.14108	2.0312	0.08878	0.15305	0.25104	0.53555	0.79867	0.96200	0.99820	4.77	8.33	9.54	12.21
chr3	64000000	65000000	6920	0.13209	1.8162	0.08078	0.12818	0.19741	0.40774	0.65834	0.90023	0.99161	5.73	10.00	11.45	14.65
chr3	65000000	66000000	7563	0.11266	1.6804	0.07278	0.10499	0.14915	0.28132	0.46643	0.74471	0.95602	7.33	12.80	14.66	18.77
chr3	66000000	67000000	7062	0.11367	1.3619	0.06800	0.09203	0.12342	0.21365	0.34394	0.58425	0.87906	8.96	15.65	17.92	22.95
chr3	67000000	68000000	6709	0.12137	1.0801	0.06496	0.08414	0.10834	0.17526	0.27097	0.46229	0.77670	10.54	18.40	21.07	26.98
chr3	68000000	69000000	6594	0.11958	0.9121	0.06215	0.07715	0.09540	0.14371	0.21080	0.34907	0.63146	12.68	22.14	25.36	32.46
chr3	69000000	70000000	6674	0.13939	0.8944	0.06429	0.08246	0.10519	0.16745	0.25602	0.43508	0.74677	10.97	19.16	21.94	28.09
chr3	70000000	71000000	6007	0.10515	1.3657	0.06642	0.08790	0.11547	0.19322	0.30527	0.52198	0.83274	9.71	16.95	19.41	24.85
chr3	71000000	72000000	5551	0.10773	1.8161	0.07362	0.10733	0.15390	0.29395	0.48795	0.76743	0.96317	7.12	12.42	14.23	18.22
chr3	72000000	73000000	5946	0.10642	2.1442	0.07843	0.12117	0.18260	0.36964	0.60618	0.86748	0.98650	6.11	10.66	12.21	15.63
chr3	73000000	74000000	7409	0.12581	1.7755	0.07806	0.12010	0.18034	0.36375	0.59768	0.86154	0.98545	6.17	10.77	12.34	15.80
chr3	74000000	75000000	6438	0.10595	1.2207	0.06458	0.08320	0.10658	0.17088	0.26258	0.44709	0.76035	10.78	18.81	21.55	27.58
chr3	75000000	76000000	10000	0.13079	0.8497	0.06249	0.07799	0.09693	0.14737	0.21773	0.36255	0.65175	12.37	21.59	24.73	31.66
chr3	76000000	77000000	6895	0.12867	0.8145	0.06168	0.07602	0.09336	0.13888	0.20167	0.33120	0.60325	13.13	22.93	26.26	33.61
chr3	77000000	78000000	5764	0.12375	0.8364	0.06149	0.07555	0.09251	0.13688	0.19790	0.32378	0.59110	13.33	23.27	26.66	34.13
chr3	78000000	79000000	5583	0.10005	0.6099	0.05637	0.06361	0.07172	0.09084	0.11443	0.15969	0.26551	22.91	40.00	45.81	NA
chr3	79000000	80000000	5614	0.10311	0.3150	0.05533	0.05682	0.06061	0.06891	0.07824	0.09442	0.12808	42.98	NA	NA	NA
chr3	80000000	81000000	6194	0.12838	0.2915	0.05684	0.05807	0.06261	0.07270	0.08427	0.10477	0.14870	36.78	NA	NA	NA
chr3	81000000	82000000	5197	0.12440	0.3035	0.05660	0.05813	0.06271	0.07289	0.08457	0.10528	0.14974	36.53	NA	NA	NA
chr3	82000000	83000000	5680	0.11641	0.3267	0.05611	0.05816	0.06275	0.07296	0.08468	0.10547	0.15014	36.44	NA	NA	NA
chr3	83000000	84000000	4800	0.08712	0.2164	0.05441	0.05441	0.05583	0.06013	0.06475	0.07229	0.08669	NA	NA	NA	NA
chr3	84000000	85000000	5800	0.12490	0.1697	0.05663	0.05663	0.05676	0.06181	0.06727	0.07632	0.09389	NA	NA	NA	NA
chr3	85000000	86000000	5593	0.11335	0.2297	0.05593	0.05593	0.05838	0.06476	0.07179	0.08365	0.10741	NA	NA	NA	NA
chr3	86000000	87000000	6411	0.13549	0.3040	0.05728	0.05900	0.06411	0.07559	0.08893	0.11292	0.16538	33.29	NA	NA	NA
chr3	87000000	88000000	6760	0.14222	0.3718	0.05770	0.06190	0.06887	0.08501	0.10452	0.14115	0.22523	25.83	45.09	NA	NA
chr3	88000000	89000000	6962	0.13186	0.2924	0.05705	0.05836	0.06307	0.07358	0.08568	0.10722	0.15369	35.63	NA	NA	NA
chr3	89000000	90000000	6199	0.07210	0.1546	0.05358	0.05358	0.05358	0.05569	0.05817	0.06209	0.06919	NA	NA	NA	NA
chr3	90000000	91000000	20839	0.02250	0.0457	0.05100	0.05100	0.05100	0.05100	0.05100	0.05100	0.05141	NA	NA	NA	NA
chr3	91000000	92000000	9580	0.02420	0.0048	0.05108	0.05108	0.05108	0.05108	0.05108	0.05108	0.05108	NA	NA	NA	NA
chr3	92000000	93000000	790	0.02560	0.0076	0.05115	0.05115	0.05115	0.05115	0.05115	0.05115	0.05115	NA	NA	NA	NA
chr3	93000000	94000000	2936	0.03629	0.0975	0.05169	0.05169	0.05169	0.05169	0.05236	0.05344	0.05529	NA	NA	NA	NA
chr3	94000000	95000000	6019	0.10776	0.1567	0.05560	0.05560	0.05560	0.05909	0.06319	0.06984	0.08238	NA	NA	NA	NA
chr3	95000000	96000000	7239	0.15273	0.2306	0.05838	0.05838	0.06197	0.07148	0.08231	0.10137	0.14187	38.55	NA	NA	NA
chr3	96000000	97000000	6362	0.12034	0.2564	0.05635	0.05652	0.06013	0.06801	0.07683	0.09205	0.12345	44.81	NA	NA	NA
chr3	97000000	98000000	4596	0.06156	0.4606	0.05301	0.05576	0.05892	0.06576	0.07333	0.08619	0.11221	NA	NA	NA	NA
